title|category|lat|lng
キナバタンガン川|river|5.7|118.383333333
パルース (地形)||46.5891|-117.07
南桂寺 (大阪市)||34.6991111111|135.471694444
ポートロワイヤルの戦い (1690年)||44.7111111111|-65.61
同済南路駅|railwaystation|39.77298|116.539589
経海路駅|railwaystation|39.783691|116.562334
堺市立浜寺石津小学校||34.5595833333|135.455583333
日野神社 (越前市)|landmark|35.8643333333|136.187777778
赤帽子山|mountain|33.8859722222|134.109222222
旧宮駅|railwaystation|39.807203|116.460773
小紅門駅 (北京地下鉄)|railwaystation|39.828351|116.459259
神奈川県立足柄上病院||35.34575|139.143388889
観音院 (藍住町)||34.1234166667|134.490888889
サーストン郡 (ワシントン州)|adm2nd|46.93|-122.83
北京世界公園||39.8094444444|116.281388889
スプリングフィールド (オレゴン州)||44.0530555556|-122.991111111
礼文華峠|pass|42.5970277778|140.54875
相模原協同病院||35.5959722222|139.340638889
千光寺 (藍住町)||34.1163888889|134.495
東西連係ガス導管|landmark|35.425|139.788333333
男鹿市立潟西中学校||39.9980555556|139.93
能代市立能代第二中学校||40.1938888889|140.030555556
ナラヤニ県|adm1st|27.4166666667|85.0
高那崎||24.0498055556|123.805055556
ピアース郡 (ワシントン州)|adm2nd|47.05|-122.11
横須賀市立市民病院||35.2226666667|139.627111111
ダウラギリ県|adm1st|28.8333333333|83.5
マハカリ県|adm1st|29.5|80.5
セティ県|adm1st|29.25|81.1666666667
道の駅池田温泉|landmark|35.4194305556|136.559583333
北秋田市立森吉中学校|edu|40.0995833333|140.420222222
藤沢市立小糸小学校||35.3593611111|139.446472222
カイザー (オレゴン州)||45.0005555556|-123.021944444
キッティタス郡 (ワシントン州)|adm2nd|47.12|-120.68
横浜市立大学附属市民総合医療センター||35.4336111111|139.625
横浜労災病院||35.5111111111|139.611527778
サンタンヌ・ド・ボープレ大聖堂|landmark|47.0240805556|-70.9284611111
ガンダキ県|adm1st|28.1666666667|84.5
ルンビニ県|adm1st|27.75|83.5
三菱みなとみらい技術館||35.4558611111|139.629888889
ラプティ県|adm1st|28.3333333333|82.5
カルナリ県|adm1st|29.5833333333|82.1666666667
鳴沢岳|mountain|36.5686111111|137.695555556
元山駅 (江原道)||39.1625|127.411666667
メチ県|adm1st|27.1666666667|87.9166666667
コシ県|adm1st|27.1666666667|87.4166666667
サガルマタ県|adm1st|27.3333333333|86.6666666667
オクチャーブリスカヤ駅 (環状線)|landmark|55.7294444444|37.6111111111
クーズベイ (オレゴン州)||43.3763888889|-124.237222222
七倉温泉||36.4938888889|137.724166667
シェラン郡 (ワシントン州)|adm2nd|47.88|-120.64
スポケーン郡 (ワシントン州)|adm2nd|47.62|-117.4
弁慶ヶ穴古墳|landmark|33.026|130.685861111
李禹煥美術館||34.4488888889|133.988888889
ガンダー (ニューファンドランド・ラブラドール州)||46.5|-81.0
ポンダレイ郡 (ワシントン州)|adm2nd|48.53|-117.28
スティーブンス郡 (ワシントン州)|adm2nd|48.4|-117.85
ベルゲン駅||60.3903|5.3334
安藤百福発明記念館||35.4552777778|139.639333333
ズーテルメール|city|52.0611111111|4.49333333333
堺市立熊野小学校||34.5765277778|135.479138889
鷲津砦||35.0695638889|136.942288889
フェリー郡 (ワシントン州)|adm2nd|48.47|-118.51
オウカノガン郡 (ワシントン州)|adm2nd|48.55|-119.75
向田本町||31.8171388889|130.306277778
西バライ||13.434245|103.800588
西メボン|landmark|13.4344444444|103.800277778
東バライ||13.44756|103.9219093
東メボン||13.4466666667|103.92
阿蘇市立波野中学校||32.9398611111|131.200416667
西林寺 (佐賀市)||33.2380555556|130.2555
ピミアナカス|landmark|13.4455555556|103.855833333
ワットコム郡 (ワシントン州)|adm2nd|48.83|-121.9
スカジット郡 (ワシントン州)|adm2nd|48.48|-121.78
ウルシュ・ヴェゼール広場駅||47.5028|19.1356
イオンタウン平賀|landmark|40.5905277778|140.566111111
むつ小川原国家石油備蓄基地||40.9725555556|141.278166667
むつ小川原国家石油備蓄基地||40.9725555556|141.278166667
佐敦駅|railwaystation|22.3043055556|114.171694444
高松自動車学校|landmark|34.3113888889|134.035277778
ルクア||34.7033611111|135.49655
才谷ヶ池||36.1301388889|139.680944444
仏母院|landmark|34.2562444444|133.733875
スノホミッシュ郡 (ワシントン州)|adm2nd|48.04|-121.71
金光図書館||34.5384722222|133.624027778
バッチャーニ広場駅||47.5064888889|19.0386416667
アストリア駅||47.4944|19.06
旧横須賀鎮守府庁舎||35.2842777778|139.665916667
キトサップ郡 (ワシントン州)|adm2nd|47.64|-122.65
ピランゴー通り駅||47.5011|19.12
プシュカーシュ・フェレンツ・シュタディオン駅||47.5|19.1058
鼠坂 (文京区)|landmark|35.7148888889|139.730833333
オハナ池||36.1343055556|139.680666667
日本で海から一番遠い地点|landmark|36.1766666667|138.580277778
デアーク・フェレンツ広場||47.49753|19.055
錦タワー||34.2228611111|136.398361111
廣幡神社||35.0075|136.506666667
富山西郵便局||36.6772222222|137.126111111
矢倉町 (薩摩川内市)||31.7868055556|130.312444444
久我山稲荷神社||35.6884722222|139.596527778
中ノ丸||35.4738888889|138.993888889
カクマ|city|3.71666666667|34.8666666667
樫津駅|railwaystation|35.941|136.08725
小林沼||36.0598333333|139.588166667
テメリン原子力発電所||49.18|14.3761111111
インド北東部地震||27.723|88.064
アイランド郡 (ワシントン州)|adm2nd|48.15|-122.58
彦部家住宅||36.3735583333|139.348272222
清須市立清洲中学校||35.221815|136.844133889
楽生療養院||23.6344444444|120.970555556
サイゴン動植物園||10.7880277778|106.704861111
悠久山駅|railwaystation|37.4346666667|138.876361111
サンフアン郡 (ワシントン州)|adm2nd|48.57|-122.97
長壁神社||34.8314722222|134.689972222
西高井戸松庵稲荷神社||35.6996666667|139.595916667
横須賀市立うわまち病院||35.27175|139.668277778
ヤセノヴァツ強制収容所|landmark|45.2816666667|16.935
金善ビル||36.4115944444|139.339297222
フィッシュキル (ニューヨーク州)|city|41.5355555556|-73.8988888889
鳥羽市立長岡中学校||34.3903055556|136.900388889
鳥羽市立神島中学校||34.5442222222|136.98275
小池大塚古墳|landmark|35.6833333333|140.416666667
山室姫塚古墳|landmark|35.6680555556|140.420277778
御前鬼塚古墳|landmark|35.7625|140.588055556
北条塚古墳|landmark|35.7719444444|140.531666667
アイスランド中央銀行|landmark|64.1488888889|-21.9319444444
山之口町 (薩摩川内市)||31.7854722222|130.313388889
クララム郡 (ワシントン州)|adm1st|48.1125|-123.440833333
スタラ・グラディシュカ|city|45.15|17.25
長尾 (川崎市)|city|35.6069444444|139.580277778
日本国有鉄道高砂工場|railwaystation|34.7556944444|134.783777778
スペンサーズオーディナリーの戦い||37.319479|-76.798139
土合口駅 (新潟県)|railwaystation|37.4374166667|138.86025
バトゥ・リンタン捕虜収容所||1.53083333333|110.348055556
向野橋|landmark|35.158975|136.8762
ベレップ||19.75|163.666666667
尾白江町||31.781|130.303944444
ゼーレヴァルト||51.2166666667|9.61666666667
白滝神社||36.4556888889|139.322697222
芝山古墳・はにわ博物館||35.6941666667|140.428333333
ヘルザ||51.2666666667|9.68333333333
一茶ゆかりの里 一茶館||36.6800555556|138.359611111
一茶ゆかりの里 一茶館||36.6800555556|138.359611111
ハウプキ駅||49.9255555556|18.3116666667
ウーイペシュト・ヴァーロシュカプ駅 (ブダペスト地下鉄)||47.5589166667|19.0792222222
岡山西大寺病院||34.6538888889|134.027638889
兵庫県立加古川医療センター||34.7743055556|134.881722222
プティクーディアクの戦い|city|45.9322222222|-65.1747222222
安国寺 (壱岐市)||33.7693333333|129.748472222
早出川橋梁|landmark|37.7311944444|139.202555556
濁川橋梁|landmark|37.6457222222|139.855388889
下甑町長浜||31.7|129.736194444
闇川橋梁|landmark|37.3841666667|139.930166667
旧来住家住宅||34.9871111111|134.972305556
太田山公園||35.3796944444|139.939166667
きみさらずタワー||35.3796388889|139.937666667
向日市民体育館||34.9461111111|135.712833333
深沢橋梁 (会津鉄道会津線)|landmark|37.3317222222|139.920888889
FM東広島||34.4063055556|132.712277778
ハワイ郡 (ハワイ州)|adm2nd|19.5833333333|-155.5
カウフンゲン||51.2827777778|9.63416666667
ザルチ||42.7063888889|20.5016666667
ボーセジュール砦の戦い|city|45.8655083333|-64.2907916667
馬絹|city|35.5791666667|139.598333333
運動公園町||31.8506944444|130.302194444
播州織工房館||34.9865833333|134.973611111
山田・宝馬古墳群|landmark|35.7088888889|140.382777778
千葉市立寒川小学校||35.5970833333|140.121555556
千葉市立末広中学校||35.5967777778|140.126583333
菊名記念病院||35.5090277778|139.63475
第五大川橋梁 (会津鉄道会津線)|landmark|37.2795555556|139.90325
第三大川橋梁 (会津鉄道会津線)|landmark|37.3120277778|139.899083333
第四大川橋梁 (会津鉄道会津線)|landmark|37.2947777778|139.903916667
仙台ロイヤルパークホテル||38.3429444444|140.837722222
シネマデプト友楽||34.6818055556|135.827416667
カリヨンの戦い||43.8413888889|-73.3880555556
パームングプーク発射所||-7.6464|107.6882
神奈川県立循環器呼吸器病センター||35.3615|139.632361111
若葉町 (薩摩川内市)||31.8216111111|130.300722222
プユニ岬||44.0951666667|145.009361111
山王川橋梁 (会津鉄道会津線)|landmark|37.1113333333|139.719
雷電池 (久喜市)||36.1013888889|139.718861111
ハウステンボス|landmark|33.0859361111|129.789883333
神奈川県立こども医療センター||35.4211944444|139.579166667
スペイン南部地震||37.6947222222|-1.67555555556
ベヘシュテ・ザフラー共同墓地|landmark|35.538|51.375
ホノルル郡 (ハワイ州)|adm2nd|21.4666666667|-157.966666667
ニーステタール||51.3166666667|9.56666666667
デュケーヌ砦の戦い|inline|40.4416277778|-80.0109444444
阿賀野川御前橋梁|landmark|37.7137777778|139.378416667
ニーステ||51.3136111111|9.67083333333
旭町 (所沢市)|town|35.791188|139.475711
長倉駅|railwaystation|37.4343055556|138.870277778
十六橋水門|landmark|37.5217777778|140.024444444
小曽根駅|railwaystation|37.4638055556|138.883027778
深川江戸資料館||35.6811111111|139.800555556
平鹿総合病院||39.3127222222|140.548916667
平塚共済病院||35.3385277778|139.338055556
地球の極と端の一覧||31.3280555556|35.3886111111
地球の極と端の一覧||28.05|86.9666666667
八頭町立中央中学校||35.4101388889|134.252416667
エ・テメン・ニグル|landmark|30.9627|46.1031
胡麻手台16号墳|landmark|35.64|140.398611111
カラワオ郡 (ハワイ州)|adm2nd|21.1969444444|-156.967222222
横浜栄共済病院||35.3635277778|139.551138889
ノイ＝アイヒェンベルク||51.3794444444|9.90194444444
三井ガーデンホテル仙台||38.2635555556|140.8735
ヴィッツェンハウゼン||51.3415666667|9.85712222222
ネタニヤ||32.3333333333|34.85
フジグラン広島||34.3861111111|132.46425
下長岡駅|railwaystation|37.4589166667|138.858555556
オスロ大聖堂|landmark|59.9125277778|10.7468611111
幸田サーキットYRP桐山||34.8327777778|137.139916667
八頭町立八東中学校||35.3623055556|134.358166667
第二大川橋梁 (会津線)|landmark|37.31475|139.904444444
西尾市立鶴城中学校||34.8767|137.055638889
ナカダ文化|landmark|25.95|32.7333333333
神明神社 (久喜市)||36.0458611111|139.575583333
逗子市立久木小学校||35.3023333333|139.576388889
カウアイ郡 (ハワイ州)|adm2nd|22.0666666667|-159.65
千葉市立蘇我中学校||35.5772222222|140.138027778
徳正寺||36.6894444444|138.363888889
笠形山||35.0641388889|134.834583333
天塩富士|mountain|43.9874444444|142.9
フロンテナック砦の戦い|inline|44.2333333333|-76.4786111111
マウイ郡 (ハワイ州)|adm2nd|20.8833333333|-156.65
新静岡セノバ||34.9755|138.386722222
大師公園|park|35.5319444444|139.731111111
西開聞町||31.8162777778|130.300472222
岩美町立岩美中学校||35.57482|134.33017
日南町立日南中学校||35.1666111111|133.30875
ミルバンク刑務所|landmark|51.4913888889|-0.128888888889
ズコッティ公園|landmark|40.709385|-74.011323
アリューシャンズイースト郡 (アラスカ州)|adm2nd|55.23|-161.92
社会保険横浜中央病院||35.4410833333|139.644
美瑛岳||43.4399444444|142.706305556
長谷川橋梁|landmark|37.5900277778|139.648472222
ブリストルベイ郡 (アラスカ州)|adm2nd|58.75|-156.833333333
社会保険相模野病院||35.5731944444|139.388555556
シント＝トロイデン||50.8|5.18333333333
レイクアンドペニンシュラ郡 (アラスカ州)|adm2nd|58.4|-156.18
魚野川橋梁 (只見線)|landmark|37.2367777778|138.952638889
テンジン・ヒラリー空港|airport|27.6877777778|86.7313888889
カシディー国際空港||1.98611111111|157.349722222
福山第一劇場||34.491174|133.368211
ノースウエストアークティック郡 (アラスカ州)|adm2nd|67.0|-160.0
吉羽天満宮||36.0595277778|139.692972222
高松市立古高松中学校||34.3319444444|134.103055556
高松市立木太中学校||34.3141666667|134.067222222
高松市立太田中学校||34.3059722222|134.045694444
高松市立香東中学校||34.2951111111|134.009666667
丹霞山||25.0319444444|113.746111111
済生会神奈川県病院||35.4808333333|139.634916667
若松町 (薩摩川内市)||31.8142222222|130.301722222
オスウィーゴ砦の戦い (1756年)|inline|43.4616666667|-76.5141666667
グロースアルメローデ||51.2575|9.78527777778
横馬場町||31.8159166667|130.308888889
ヘッシシュ・リヒテナウ||51.2|9.71666666667
ヴァルトカペル||51.15|9.88333333333
済生会平塚病院||35.3327777778|139.339722222
マイスナー (ヘッセン)||51.2|9.93333333333
能代川橋梁 (磐越西線)|landmark|37.7751944444|139.156972222
済生会若草病院||35.3325|139.631111111
高校前駅 (新潟県)|railwaystation|37.4442777778|138.857666667
上北谷駅|railwaystation|37.5066666667|138.969638889
栃尾駅|railwaystation|37.4834166667|138.992722222
原の辻ガイダンス||33.7634722222|129.748944444
松浦市立鷹島歴史民俗資料館||33.4366111111|129.762388889
壱岐神社||33.8110972222|129.762652778
ベルカタール||51.2333333333|9.91666666667
ミルトン・キーンズ||52.0386111111|-0.756944444444
ノートルダム・ド・ラーケン教会||50.8786111111|4.35527777778
下新保駅|railwaystation|37.4633888889|138.869666667
宮下駅 (新潟県)|railwaystation|37.4645555556|138.893055556
ノーススロープ郡 (アラスカ州)|adm2nd|69.3|-153.45
彌刀神社||34.6462777778|135.581138889
伯耆町立溝口中学校||35.3458888889|133.438916667
日田市立大明中学校||33.3651388889|130.882361111
実川橋梁|landmark|37.7090277778|139.556916667
沢尻橋梁|landmark|37.6893333333|139.581416667
デナリ郡 (アラスカ州)|adm2nd|63.7888888889|-150.191666667
広島市映像文化ライブラリー||34.3987222222|132.457277778
安座川橋梁|landmark|37.59575|139.629194444
ディネ・カレッジ||36.32038|-109.23088
ナバホ・ネイション||36.1869444444|-109.573611111
バート・ゾーデン＝アレンドルフ||51.2675|9.96638888889
太平黒沢||39.7389444444|140.228805556
太平寺庭||39.7386388889|140.219694444
太平中関||39.7311111111|140.208777778
太平八田||39.7457777778|140.182305556
太平目長崎||39.7364444444|140.192305556
太平山谷||39.7273888889|140.258611111
土塔||34.5322222222|135.508861111
ショッピングプラザアピア||35.11475|136.197
押手沢橋梁|landmark|35.955|139.010472222
ミロ美術館||41.3686111111|2.16
マインハルト (ヘッセン)||51.2166666667|10.0666666667
光臨堂||35.7941666667|140.488463889
川上弾薬庫||34.4556111111|132.683
シュタディオン・アン・デア・アルテン・フォーシュテライ|landmark|52.4572222222|13.5680555556
釈王寺 (東かがわ市)|landmark|34.2606111111|134.310388889
高松市立玉藻中学校||34.3340277778|134.066277778
高松市立桜町中学校||34.3263333333|134.051944444
高松市立屋島中学校||34.3410833333|134.104916667
フェアバンクスノーススター郡 (アラスカ州)|adm2nd|64.8333333333|-146.416666667
兵庫県立芦屋特別支援学校||34.7145555556|135.319194444
大阪マリオット都ホテル||34.6458055556|135.513333333
奈良市立富雄中学校||34.6895833333|135.735944444
マタヌスカ・スシトナ郡 (アラスカ州)|adm2nd|62.4|-149.58
ビスクラ||34.85|5.73333333333
ノーイ川|river|14.3666666667|100.416666667
銚子市立病院||35.7255555556|140.843611111
三重県立紀南高等学校||33.7964444444|136.033166667
湯西川橋梁|landmark|36.9306944444|139.688833333
大谷川橋梁 (只見線)|landmark|37.4722222222|139.649194444
コディアックアイランド郡 (アラスカ州)|adm2nd|57.71|-153.78
道の駅縄文ロマン 南かやべ|landmark|41.9279166667|140.944861111
滝谷川橋梁|landmark|37.4933055556|139.696694444
六所神社 (酒々井町)||35.7122222222|140.278055556
寺泊駅 (越後交通)|railwaystation|37.6332777778|138.7615
天使のマリア大聖堂|landmark|34.0583333333|-118.245833333
キナイペニンシュラ郡 (アラスカ州)|adm2nd|60.4166666667|-151.25
ホワイトウェイ・コロニー||51.0|-47.0
千葉女子専門学校附属聖幼稚園||35.6227222222|140.0765
叶津川橋梁|landmark|37.3714722222|139.316888889
千葉敬愛短期大学附属幼稚園||35.6254166667|140.080361111
松戸市立小金小学校||35.8291944444|139.930166667
東町 (所沢市)|town|35.790123|139.470988
小野川橋梁 (会津鉄道会津線)|landmark|37.3070833333|139.894694444
カール・ヨハン通り||59.9130555556|10.7408333333
ヤクタト (アラスカ州)|city|59.75|-140.7
ヴァンフリート||51.1833333333|10.1666666667
吉保八幡神社||35.1308333333|140.018055556
平群天神社||35.1008333333|139.9175
青毛五柱神社||36.0744166667|139.693722222
八頭町立安部小学校||35.3758611111|134.304027778
八頭町立大江小学校||35.3421111111|134.262583333
八頭町立丹比小学校||35.36275|134.354416667
六郷川橋梁 (東海道本線)|landmark|35.5368611111|139.703305556
道の駅山川港活お海道|landmark|31.2030027778|130.634969444
東開聞町||31.8175833333|130.302472222
村国駅|railwaystation|35.9133055556|136.183305556
ロンボク国際空港||-8.75732222222|116.276675
影向のマツ|forest|35.7275|139.893472222
アフリスキー|landmark|-28.8227777778|28.7280555556
愛知県下水道科学館||35.2314861111|136.754555556
粟田部駅|railwaystation|35.9133888889|136.234916667
岡山国際ホテル||34.6499444444|133.948444444
六島 (大字)||34.3023333333|133.536305556
ウィラ大井||35.5970833333|139.744583333
エシュヴェーゲ||51.1880555556|10.0527777778
秋田市八橋運動公園球技場||39.72155|140.099277778
魚野川橋梁 (飯山線)|landmark|37.2662777778|138.862861111
石のカラト古墳||34.72375|135.7785
北府駅 (南越線)|railwaystation|35.9093055556|136.170694444
タバナントレニャナ山|mountain|-29.4666666667|29.2666666667
大谷川橋梁 (東武鬼怒川線)|landmark|36.7301388889|139.690611111
小樽港マリーナ||43.1860555556|141.023444444
日本基督教団堅田教会||35.1141194444|135.916222222
将軍澳運動場||22.3120027778|114.264130556
小山運動公園陸上競技場兼サッカー場||36.3139722222|139.85425
シャーロッツビル駅|railwaystation|38.0313888889|-78.4921111111
子安温泉||36.7425|138.3975
オグラ|landmark|35.4072777778|139.395333333
イルマヨキ||62.7319444444|22.5805555556
キャンプスフィールド・ハウス|landmark|51.8258333333|-1.31083333333
ライシオ||60.4833333333|22.1666666667
ヴェーレタール||51.15|10.0
旺角大球場||22.3260416667|114.173102778
モントリオール地下街|landmark|45.503|-73.572
カルペパー駅|railwaystation|38.4723|-77.9933
ユーラヨキ||61.2|21.7333333333
鳥取市立散岐小学校||35.3763333333|134.198138889
鳥取市立西郷小学校||35.3799444444|134.164722222
山王トンネル (野岩鉄道会津鬼怒川線)|landmark|37.0655833333|139.709111111
五分市駅|railwaystation|35.8983888889|136.226194444
北村駅|railwaystation|35.9083333333|136.202694444
棚下不動滝||36.5731666667|139.059083333
棚下不動滝||36.5716388889|139.059083333
リンチバーグ駅|railwaystation|37.4064|-79.1571
ダンビル駅|railwaystation|36.584|-79.3838
マナサス駅|railwaystation|38.7501|-77.4728
大王町 (薩摩川内市)||31.8239444444|130.298805556
白和町||31.8239444444|130.298805556
ユニオン駅 (アレクサンドリア)|railwaystation|38.806346|-77.0621
ヘインズ郡 (アラスカ州)|adm2nd|59.16|-135.44
小山田緑地||35.5963888889|139.418611111
釜山海軍作戦基地||35.098186|129.106227
鎮海飛行場||35.1411111111|128.695555556
ブラドック・ロード駅|railwaystation|38.814009|-77.053763
第一只見川橋梁|landmark|37.4846388889|139.671361111
第二只見川橋梁|landmark|37.47875|139.65775
第三只見川橋梁|landmark|37.4603888889|139.615527778
第四只見川橋梁|landmark|37.4826666667|139.553888889
ムンロッチ・ダル・カム|city|41.0891666667|0.960555555556
ヴァイセンボルン (ヘッセン)||51.1247222222|10.1152777778
ペンサコーラの戦い|city|30.3477777778|-87.2972222222
柳が崎湖畔公園||35.0263888889|135.868583333
スタントン駅|railwaystation|38.1475|-79.072
クリフトン・フォージ駅|railwaystation|37.8146|-79.8274
第五只見川橋梁|landmark|37.4503333333|139.510666667
第六只見川橋梁|landmark|37.4414444444|139.495138889
第七只見川橋梁|landmark|37.3897222222|139.423583333
第八只見川橋梁|landmark|37.3915555556|139.349944444
枝幸町国民健康保険病院||44.9425|142.575833333
バーク・センター駅|railwaystation|38.7975|-77.298287
布施ラインシネマ||34.6643611111|135.560888889
イオン海田店||34.3672444444|132.534191667
フジグラン安芸||34.3496888889|132.518613889
旧佐藤家住宅||37.9994166667|140.718333333
群馬県済生会前橋病院||36.3677777778|139.061111111
イオン廿日市店||34.3431805556|132.322319444
八代市立昭和小学校||32.5608333333|130.603611111
銚子ヶ峰|mountain|36.0619444444|136.765555556
リングガウ||51.0772222222|10.0836111111
ウィリアム・ヘンリー砦の戦い|inline|43.4202777778|-73.7111111111
松岳山古墳||34.5699166667|135.645722222
多摩川原橋||35.6436388889|139.524944444
ケチカンゲートウェイ郡 (アラスカ州)||55.55|-131.083333333
イタリア大使館別荘記念公園||36.7253888889|139.485194444
フジグラン高陽||34.4822222222|132.523119444
神栖済生会病院||35.8727777778|140.709166667
日向市立財光寺中学校||32.4059444444|131.616138889
茨城県立こども病院||36.3991666667|140.394166667
デンデルモンデ||51.0333333333|4.1
ニュー・アルケミー・インスティテュート||41.5513888889|-70.6152777778
ラーセポリ||59.9666666667|23.4333333333
能代市総合体育館||40.2163333333|140.026583333
大館市樹海体育館|landmark|40.2934722222|140.592316667
仁徳駅|railwaystation|22.9325|120.231666667
龍ケ崎済生会病院||35.9333333333|140.2025
チャシコツ崎||44.0625|144.983333333
木月住吉町||35.565|139.656527778
野沢グランドホテル||36.9254166667|138.444972222
古久喜公園||36.0774166667|139.670444444
香取公園 (久喜市)||36.0782222222|139.664666667
上林ホテル仙壽閣||36.72975|138.443194444
ランファン駅 (バージニア急行鉄道)||38.8855|-77.0209
阿賀野川橋梁 (羽越本線)|landmark|37.8102777778|139.153138889
軽井沢銀山|landmark|37.4738611111|139.740861111
トルコ東部地震 (2011年10月)|event|38.628|43.486
フジグラン西条駅前||34.4283194444|132.742847222
ヴァン・フェリト・メレン空港|airport|38.4683333333|43.3322222222
ハートピア春江||36.1323944444|136.212711111
上五島国家石油備蓄基地||32.9830555556|129.027222222
道の駅なち|landmark|33.6443333333|135.936638889
ジャズ・アット・リンカーン・センター|landmark|40.7691666667|-73.9830555556
サバスデイポイントの戦い||43.6675555556|-73.514
カ・フォスカリ||45.434464|12.326564
ゾントラ||51.0697222222|9.93444444444
東京コスモス電機|landmark|35.5034722222|139.415916667
バックリック・ロード駅|railwaystation|38.797034|-77.184024
秋田県立武道館|landmark|39.7270888889|140.076666667
由利本荘市ボートプラザ アクアパル||39.39235|140.038447222
道の駅くみはまSANKAIKAN|landmark|35.6304444444|134.931972222
道の駅ウッディー京北|landmark|35.1561666667|135.633194444
ザ・ビッグ焼山店||34.3008611111|132.558088889
市原市立ちはら台南中学校||35.5280277778|140.187166667
バウンダリー郡 (アイダホ州)|adm2nd|48.79|-116.45
ボナー郡 (アイダホ州)|adm2nd|48.29|-116.6
梅田神明宮||35.76705|139.795311111
クートニー郡 (アイダホ州)|adm2nd|47.68|-116.7
ホテル国際21||36.6518888889|138.182472222
マナサス・パーク駅|railwaystation|38.765687|-77.440739
六甲大橋|landmark|34.6990833333|135.26775
ブロード・ラン・空港駅|railwaystation|38.729481|-77.525969
入江崎駅|railwaystation|35.5174444444|139.738555556
ローリング・ロード駅|railwaystation|38.794653|-77.258587
グリムスタッド||58.3519444444|8.54444444444
阿賀野川橋梁 (白新線)|landmark|37.9193333333|139.145583333
小川郵便局 (福島県)||37.1263888889|140.854888889
ホテルJALシティ長野||36.6486111111|138.187611111
ベネワ郡 (アイダホ州)|adm2nd|47.22|-116.66
ショショーニ郡 (アイダホ州)|adm2nd|47.35|-115.89
レイタ郡 (アイダホ州)||46.8591666667|-116.394444444
レイタ郡 (アイダホ州)||46.8|-116.558611111
レイタ郡 (アイダホ州)||46.5511111111|-116.9275
レイタ郡 (アイダホ州)||46.5777777778|-116.707777778
レイタ郡 (アイダホ州)||46.6144444444|-116.650277778
レイタ郡 (アイダホ州)|city|46.7316666667|-116.997222222
レイタ郡 (アイダホ州)||46.9286111111|-116.889166667
レイタ郡 (アイダホ州)||46.9222222222|-116.897777778
レイタ郡 (アイダホ州)||46.7386111111|-116.770833333
石硤尾駅|railwaystation|22.332025|114.168888889
ホテルサンルート長野||36.644|138.186722222
ヘルレスハウゼン||51.0166666667|10.1666666667
網走市立美術館||44.0193333333|144.267638889
網走市民会館||44.01925|144.266611111
知床世界遺産センター|landmark|44.0695|144.991194444
永専寺||44.0195277778|144.270138889
クリスタル・シティー駅 (バージニア急行鉄道)||38.8594|-77.0483
リッポン駅|railwaystation|38.612302|-77.253907
クアンティコ駅|railwaystation|38.5217|-77.2931
ブルック駅|railwaystation|38.387629|-77.381794
寺泊新道駅|railwaystation|37.6385555556|138.767472222
楽富駅|railwaystation|22.3378611111|114.187444444
黄大仙駅|railwaystation|22.3415|114.194277778
ネズパース郡 (アイダホ州)|adm2nd|46.33|-116.75
鑽石山駅|railwaystation|22.340025|114.201675
クリアウォーター郡 (アイダホ州)|adm2nd|46.67|-115.66
トルコ西部地震|event|39.137|29.074
牛頭角駅|railwaystation|22.3154444444|114.218944444
観塘駅|railwaystation|22.312225|114.226444444
ダリッジ・ピクチャー・ギャラリー|landmark|51.4461111111|-0.0863888888889
藍田駅|railwaystation|22.3068611111|114.232861111
オホーツク・文化交流施設||44.02375|144.263083333
桂ヶ岡砦跡||44.0179166667|144.269722222
桂ヶ岡公園||44.0179166667|144.269722222
オホーツク流氷館||44.0010555556|144.239777778
リーランド駅|railwaystation|38.347454|-77.437917
フレデリックスバーグ駅|railwaystation|38.298416|-77.456875
広島市立矢野南小学校||34.3381138889|132.534636111
ウッドブリッジ駅 (アムトラック)|railwaystation|38.659087|-77.248215
ロートン駅 (バージニア急行鉄道)|railwaystation|38.715098|-77.214516
日向市立財光寺南小学校||32.3996111111|131.626027778
ザ・ビッグ五日市店||34.3899472222|132.3564
ザ・ビッグ安古市店||34.4672666667|132.461705556
ラフリーの敗北||39.0586111111|-84.9063888889
群馬県立心臓血管センター||36.4075|139.129444444
球磨郡公立多良木病院||32.2544444444|130.925277778
山都町立国民健康保険蘇陽病院||32.6852777778|131.150555556
国保水俣市立総合医療センター||32.21|130.405833333
フランコニア・スプリングフィールド駅|railwaystation|38.765992|-77.168607
茨城県立医療大学付属病院||36.0280555556|140.209444444
諏訪大神 (東庄町)||35.8419444444|140.659166667
大鷲神社 (栄町)||35.8405555556|140.238055556
熊本リハビリテーション病院||32.8402777778|130.835277778
加古川市立西神吉小学校||34.7984166667|134.821555556
切立橋|landmark|37.5784166667|139.929777778
長沙湾駅|railwaystation|22.3356194444|114.156
茘枝角駅|railwaystation|22.3374|114.148
葵芳駅|railwaystation|22.3568527778|114.127872222
葵興駅|railwaystation|22.3631333333|114.131261111
マックスバリュ高陽店||34.4684055556|132.505952778
湾仔駅|railwaystation|22.2772555556|114.172847222
岡古墳||34.5661111111|135.595833333
神戸市立湊翔楠中学校||34.6880833333|135.167055556
ウィリアムズバーグ駅|railwaystation|37.2755555556|-76.7077777778
菊池市立菊池東中学校||33.0019619444|130.872588056
ニューポートニューズ駅|railwaystation|37.0228|-76.4519
ひろしまMALL||34.3926583333|132.477758333
クロスガーデン手稲前田||43.1291388889|141.256916667
